customer_id,recency,frequency,monetary,cluster,segment
C03261,76,1,636.02,3,At Risk
C03262,249,6,2678.32,0,Potential Loyalists
C03263,58,1,154.45,3,At Risk
C03264,542,1,411.86,1,Low Value
C03265,242,6,5060.7,0,Potential Loyalists
C03266,146,3,1698.63,3,At Risk
C03267,43,7,2232.76,0,Potential Loyalists
C03269,195,1,331.5,3,At Risk
C03270,141,8,3463.19,0,Potential Loyalists
C03271,25,5,1447.33,3,At Risk
C03272,51,12,2990.2599999999998,0,Potential Loyalists
C03273,381,5,1757.02,1,Low Value
C03274,664,2,157.32,1,Low Value
C03276,277,2,172.21,3,At Risk
C03277,76,7,3986.33,0,Potential Loyalists
C03278,247,4,1559.05,3,At Risk
C03279,99,3,1272.16,3,At Risk
C03280,17,4,2183.51,0,Potential Loyalists
C03281,51,4,3741.6099999999997,0,Potential Loyalists
C03282,576,1,35.05,1,Low Value
C03283,330,4,679.03,1,Low Value
C03284,127,3,396.19,3,At Risk
C03285,215,2,824.8,3,At Risk
C03286,243,2,211.2,3,At Risk
C03288,26,27,13986.93,4,VIP Customers
C03289,238,9,2376.13,0,Potential Loyalists
C03290,489,2,221.54999999999998,1,Low Value
C03292,29,7,1320.4199999999998,0,Potential Loyalists
C03293,23,2,2120.1099999999997,3,At Risk
C03294,393,5,572.8299999999999,1,Low Value
C03295,61,18,4700.16,2,Loyal Customers
C03296,209,2,341.96,3,At Risk
C03297,67,2,670.22,3,At Risk
C03298,106,9,3178.48,0,Potential Loyalists
C03299,119,15,5575.0599999999995,2,Loyal Customers
C03300,62,7,1299.01,0,Potential Loyalists
C03301,12,6,1675.48,0,Potential Loyalists
C03302,214,3,501.58000000000004,3,At Risk
C03303,62,4,784.89,3,At Risk
C03304,265,3,1677.5,3,At Risk
C03305,45,12,6440.09,2,Loyal Customers
C03306,255,7,3440.94,0,Potential Loyalists
C03307,109,10,5756.43,2,Loyal Customers
C03308,117,3,369.07,3,At Risk
C03309,661,1,277.64,1,Low Value
C03310,123,4,359.86,3,At Risk
C03311,324,1,97.57,1,Low Value
C03312,68,14,6949.52,2,Loyal Customers
C03313,452,4,976.1600000000001,1,Low Value
C03314,17,5,833.3799999999999,3,At Risk
C03315,155,8,5452.44,0,Potential Loyalists
C03316,675,2,531.17,1,Low Value
C03318,71,5,3754.97,0,Potential Loyalists
C03319,25,23,7869.58,4,VIP Customers
C03320,118,6,1589.72,3,At Risk
C03323,633,2,322.49,1,Low Value
C03325,158,13,6970.2300000000005,2,Loyal Customers
C03326,8,5,1973.17,0,Potential Loyalists
C03327,629,1,45.11,1,Low Value
C03328,45,2,269.21,3,At Risk
C03329,396,2,330.54,1,Low Value
C03330,103,10,3676.62,0,Potential Loyalists
C03331,397,2,307.97,1,Low Value
C03332,16,7,4232.21,0,Potential Loyalists
C03333,153,4,1858.7600000000002,3,At Risk
C03334,374,2,439.06,1,Low Value
C03335,38,5,4580.530000000001,0,Potential Loyalists
C03336,157,1,225.04,3,At Risk
C03337,106,2,247.09,3,At Risk
C03338,22,10,3298.54,0,Potential Loyalists
C03339,287,3,2005.9,3,At Risk
C03341,46,1,142.13,3,At Risk
C03342,52,5,1248.83,3,At Risk
C03343,90,5,1185.58,3,At Risk
C03344,3,13,3517.98,0,Potential Loyalists
C03346,211,3,403.52,3,At Risk
C03348,462,1,261.21,1,Low Value
C03349,352,2,1682.49,1,Low Value
C03350,3,11,5298.490000000001,2,Loyal Customers
C03352,31,1,84.59,3,At Risk
C03353,166,6,1878.46,3,At Risk
C03354,63,3,117.75,3,At Risk
C03355,5,18,6995.79,2,Loyal Customers
C03356,125,8,8331.23,2,Loyal Customers
C03357,88,13,4850.01,2,Loyal Customers
C03358,469,1,150.02,1,Low Value
C03361,19,6,4212.87,0,Potential Loyalists
C03362,47,28,7223.29,4,VIP Customers
C03364,122,6,1418.99,3,At Risk
C03365,125,5,1259.6,3,At Risk
C03366,8,15,3126.37,2,Loyal Customers
C03367,85,7,1958.38,0,Potential Loyalists
C03368,14,18,6643.58,2,Loyal Customers
C03369,213,2,765.4300000000001,3,At Risk
C03370,280,4,587.1800000000001,3,At Risk
C03371,42,4,2731.46,0,Potential Loyalists
C03372,312,3,1848.0200000000002,1,Low Value
C03374,122,3,2210.74,3,At Risk
C03375,123,9,1874.1200000000001,0,Potential Loyalists
C03376,27,6,1385.56,0,Potential Loyalists
C03377,157,2,1001.5799999999999,3,At Risk
C03378,52,3,1620.07,3,At Risk
C03379,257,1,153.77,3,At Risk
C03381,48,6,1029.29,3,At Risk
C03382,706,1,256.66,1,Low Value
C03384,31,9,3707.85,0,Potential Loyalists
C03386,12,17,9321.73,2,Loyal Customers
C03387,258,3,1319.23,3,At Risk
C03388,70,25,10861.21,4,VIP Customers
C03389,187,1,1569.19,3,At Risk
C03390,324,3,446.14,1,Low Value
C03391,71,3,415.67,3,At Risk
C03392,2,16,5488.16,2,Loyal Customers
C03393,169,5,1634.08,3,At Risk
C03394,356,1,230.6,1,Low Value
C03395,10,7,1954.02,0,Potential Loyalists
C03396,242,1,391.93,3,At Risk
C03399,134,5,5452.12,0,Potential Loyalists
C03400,81,4,4679.57,0,Potential Loyalists
C03401,96,3,1038.24,3,At Risk
C03403,212,5,2046.25,3,At Risk
C03404,18,8,5051.58,0,Potential Loyalists
C03405,424,4,794.03,1,Low Value
C03406,132,1,98.16,3,At Risk
C03407,377,1,102.59,1,Low Value
C03410,242,4,2318.89,3,At Risk
C03411,336,5,993.88,1,Low Value
C03412,24,13,5204.42,2,Loyal Customers
C03413,109,1,195.97,3,At Risk
C03414,86,7,7341.45,2,Loyal Customers
C03415,99,7,3157.3599999999997,0,Potential Loyalists
C03416,84,6,6696.150000000001,0,Potential Loyalists
C03417,12,7,897.37,0,Potential Loyalists
C03418,170,1,56.96,3,At Risk
C03420,58,3,415.25,3,At Risk
C03421,218,2,1929.4499999999998,3,At Risk
C03423,220,2,639.75,3,At Risk
C03424,496,1,369.46,1,Low Value
C03425,112,3,2563.32,3,At Risk
C03426,284,1,1479.48,3,At Risk
C03427,401,1,739.74,1,Low Value
C03428,159,4,1047.72,3,At Risk
C03429,238,6,1209.33,3,At Risk
C03430,85,20,10267.68,4,VIP Customers
C03431,280,1,87.81,3,At Risk
C03432,4,17,4225.72,2,Loyal Customers
C03433,33,4,2860.5999999999995,0,Potential Loyalists
C03434,4,7,1979.86,0,Potential Loyalists
C03435,716,1,4540.5,1,Low Value
C03436,31,3,345.38,3,At Risk
C03437,105,8,1747.22,0,Potential Loyalists
C03438,71,12,3941.92,0,Potential Loyalists
C03439,207,2,545.1,3,At Risk
C03441,320,3,846.3,1,Low Value
C03442,19,9,2155.74,0,Potential Loyalists
C03443,6,3,678.02,3,At Risk
C03444,49,4,987.99,3,At Risk
C03445,216,5,1808.61,3,At Risk
C03446,7,12,5894.74,2,Loyal Customers
C03447,291,3,288.13,3,At Risk
C03448,11,2,745.5,3,At Risk
C03449,36,21,6114.43,2,Loyal Customers
C03450,191,6,1355.53,3,At Risk
C03451,1,6,1333.5,0,Potential Loyalists
C03452,304,3,1451.69,3,At Risk
C03453,625,2,412.40999999999997,1,Low Value
C03454,198,2,495.19,3,At Risk
C03456,35,4,1391.79,3,At Risk
C03457,346,3,3500.12,1,Low Value
C03458,156,4,580.0,3,At Risk
C03459,59,2,594.5699999999999,3,At Risk
C03460,16,6,2102.17,0,Potential Loyalists
C03461,188,3,832.15,3,At Risk
C03462,249,5,4396.45,0,Potential Loyalists
C03463,197,1,206.28,3,At Risk
C03464,117,6,838.0699999999999,3,At Risk
C03465,165,6,2057.3500000000004,3,At Risk
C03466,180,3,1615.85,3,At Risk
C03468,106,4,368.68,3,At Risk
C03469,610,2,297.35,1,Low Value
C03470,45,8,3409.79,0,Potential Loyalists
C03471,205,5,3217.22,0,Potential Loyalists
C03472,93,4,290.35,3,At Risk
C03473,409,2,324.53,1,Low Value
C03474,83,1,203.05,3,At Risk
C03475,149,2,324.9,3,At Risk
C03476,164,4,1064.56,3,At Risk
C03477,585,1,40.61,1,Low Value
C03478,42,14,3096.22,0,Potential Loyalists
C03479,248,6,2175.78,3,At Risk
C03480,496,3,523.89,1,Low Value
C03481,10,13,8050.5599999999995,2,Loyal Customers
C03482,22,1,127.81,3,At Risk
C03483,124,7,2599.2200000000003,0,Potential Loyalists
C03484,456,2,460.26,1,Low Value
C03486,15,8,2403.8599999999997,0,Potential Loyalists
C03488,3,23,8073.7,4,VIP Customers
C03489,169,6,1703.5900000000001,3,At Risk
C03490,108,7,3833.55,0,Potential Loyalists
C03491,249,2,163.94,3,At Risk
C03492,1,7,2414.2200000000003,0,Potential Loyalists
C03493,542,1,760.95,1,Low Value
C03494,23,8,2926.4500000000003,0,Potential Loyalists
C03496,117,6,3657.29,0,Potential Loyalists
C03498,331,1,135.36,1,Low Value
C03499,19,2,304.27,3,At Risk
C03500,144,1,184.71,3,At Risk
C03501,21,8,5119.43,0,Potential Loyalists
C03503,481,2,2198.23,1,Low Value
C03504,234,5,1338.96,3,At Risk
C03505,387,5,2074.24,1,Low Value
C03506,31,2,709.15,3,At Risk
C03507,1,9,3855.1499999999996,0,Potential Loyalists
C03508,234,2,307.6,3,At Risk
C03510,188,2,3741.7599999999998,3,At Risk
C03511,47,4,525.91,3,At Risk
C03512,575,1,1276.34,1,Low Value
C03513,57,2,499.02,3,At Risk
C03514,48,4,2554.69,0,Potential Loyalists
C03516,32,4,1229.13,3,At Risk
C03517,596,2,1218.93,1,Low Value
C03518,60,7,3501.95,0,Potential Loyalists
C03519,91,13,4570.84,2,Loyal Customers
C03520,5,9,4149.87,0,Potential Loyalists
C03521,12,16,6086.86,2,Loyal Customers
C03525,598,7,1976.57,1,Low Value
C03526,158,4,792.82,3,At Risk
C03527,677,1,42.86,1,Low Value
C03528,345,3,937.33,1,Low Value
C03531,81,4,752.8,3,At Risk
C03532,10,15,3486.64,2,Loyal Customers
C03533,262,1,241.25,3,At Risk
C03534,6,7,2992.23,0,Potential Loyalists
C03535,409,2,520.14,1,Low Value
C03536,644,1,181.54,1,Low Value
C03538,9,1,144.95,3,At Risk
C03539,92,3,315.13,3,At Risk
C03540,115,3,2105.57,3,At Risk
C03543,30,8,2486.77,0,Potential Loyalists
C03544,323,3,421.77,1,Low Value
C03545,108,4,1138.57,3,At Risk
C03546,14,4,1212.48,3,At Risk
C03547,99,10,2394.13,0,Potential Loyalists
C03548,63,5,2157.53,0,Potential Loyalists
C03549,44,4,729.16,3,At Risk
C03550,64,18,8351.79,2,Loyal Customers
C03551,121,4,3692.3599999999997,0,Potential Loyalists
C03552,118,4,1441.31,3,At Risk
C03553,404,2,516.49,1,Low Value
C03554,5,8,2079.73,0,Potential Loyalists
C03555,113,5,1002.59,3,At Risk
C03556,344,4,3506.7200000000003,1,Low Value
C03557,5,3,517.25,3,At Risk
C03558,185,4,2831.7400000000002,3,At Risk
C03559,291,6,1171.1100000000001,3,At Risk
C03560,367,3,487.84000000000003,1,Low Value
C03561,259,1,72.23,3,At Risk
C03562,31,18,9418.17,2,Loyal Customers
C03563,62,8,2268.59,0,Potential Loyalists
C03564,36,4,648.9300000000001,3,At Risk
C03565,440,2,403.67,1,Low Value
C03566,497,1,238.88,1,Low Value
C03567,161,2,675.1,3,At Risk
C03568,33,13,3993.54,2,Loyal Customers
C03569,197,4,599.04,3,At Risk
C03570,216,6,1319.27,3,At Risk
C03571,155,4,2392.3599999999997,3,At Risk
C03572,94,5,2084.68,3,At Risk
C03574,42,2,537.66,3,At Risk
C03575,83,11,2835.04,0,Potential Loyalists
C03576,87,7,1460.36,0,Potential Loyalists
C03577,194,4,699.3199999999999,3,At Risk
C03578,108,1,54.92,3,At Risk
C03579,55,22,10694.33,4,VIP Customers
C03580,485,1,142.84,1,Low Value
C03582,244,1,434.85,3,At Risk
C03584,80,3,1098.3,3,At Risk
C03585,581,1,142.84,1,Low Value
C03586,21,13,4807.73,2,Loyal Customers
C03587,36,13,2330.1,0,Potential Loyalists
C03588,208,1,36.9,3,At Risk
C03589,45,10,5954.24,2,Loyal Customers
C03590,110,8,6345.79,2,Loyal Customers
C03591,11,8,1889.49,0,Potential Loyalists
C03592,139,3,773.32,3,At Risk
C03594,534,3,984.28,1,Low Value
C03595,315,6,1022.5699999999999,3,At Risk
C03596,47,4,1086.31,3,At Risk
C03597,5,11,4734.79,2,Loyal Customers
C03598,23,7,3290.81,0,Potential Loyalists
C03599,323,2,278.68,1,Low Value
C03600,75,6,1881.51,0,Potential Loyalists
C03601,19,28,12349.9,4,VIP Customers
C03602,18,2,433.2,3,At Risk
C03603,389,1,133.59,1,Low Value
C03604,107,2,406.79,3,At Risk
C03605,11,12,3078.4,0,Potential Loyalists
C03606,51,9,1305.6299999999999,0,Potential Loyalists
C03608,9,16,3203.38,2,Loyal Customers
C03609,216,3,860.5999999999999,3,At Risk
C03610,20,8,2196.48,0,Potential Loyalists
C03611,345,1,147.23,1,Low Value
C03612,76,3,483.23,3,At Risk
C03613,42,8,1784.12,0,Potential Loyalists
C03614,8,3,3100.87,0,Potential Loyalists
C03615,417,3,231.43,1,Low Value
C03616,62,5,1424.83,3,At Risk
C03617,176,2,825.21,3,At Risk
C03618,29,8,2602.5,0,Potential Loyalists
C03619,98,4,1012.1700000000001,3,At Risk
C03620,45,4,2047.4299999999998,3,At Risk
C03622,83,2,588.4100000000001,3,At Risk
C03623,303,3,1123.2,3,At Risk
C03624,122,5,1506.66,3,At Risk
C03625,287,6,3692.79,0,Potential Loyalists
C03626,202,4,2448.38,3,At Risk
C03627,32,4,506.5,3,At Risk
C03630,97,5,1705.41,3,At Risk
C03631,604,1,68.22,1,Low Value
C03632,96,4,2606.4700000000003,0,Potential Loyalists
C03634,203,7,3319.74,0,Potential Loyalists
C03635,137,7,1166.49,3,At Risk
C03636,194,16,5881.86,2,Loyal Customers
C03637,80,1,179.38,3,At Risk
C03638,709,1,80.73,1,Low Value
C03639,1,5,4920.3099999999995,0,Potential Loyalists
C03640,78,28,6364.47,4,VIP Customers
C03642,47,7,2520.35,0,Potential Loyalists
C03643,399,4,855.72,1,Low Value
C03644,312,3,3089.81,3,At Risk
C03645,237,3,1160.97,3,At Risk
C03647,138,1,471.01,3,At Risk
C03648,370,2,370.59000000000003,1,Low Value
C03649,273,1,28.96,3,At Risk
C03651,563,1,68.22,1,Low Value
C03652,8,15,5769.4,2,Loyal Customers
C03653,93,3,343.87,3,At Risk
C03654,72,10,6394.06,2,Loyal Customers
C03655,117,6,695.83,3,At Risk
C03656,95,6,2008.31,0,Potential Loyalists
C03657,633,1,14.27,1,Low Value
C03658,177,9,3924.68,0,Potential Loyalists
C03659,210,4,2619.54,3,At Risk
C03660,153,10,5683.69,2,Loyal Customers
C03661,30,8,1202.6,0,Potential Loyalists
C03662,55,2,258.25,3,At Risk
C03664,143,4,515.56,3,At Risk
C03665,55,3,839.13,3,At Risk
C03667,241,1,662.11,3,At Risk
C03668,193,4,719.55,3,At Risk
C03669,400,4,3183.34,1,Low Value
C03671,151,2,253.49,3,At Risk
C03672,113,7,2365.62,0,Potential Loyalists
C03673,31,6,3047.67,0,Potential Loyalists
C03675,7,12,3990.5099999999998,0,Potential Loyalists
C03676,54,5,1055.22,3,At Risk
C03677,460,3,420.58,1,Low Value
C03678,68,17,9369.449999999999,2,Loyal Customers
C03679,40,8,3375.92,0,Potential Loyalists
C03680,264,1,163.88,3,At Risk
C03682,41,1,215.24,3,At Risk
C03684,27,2,127.86000000000001,3,At Risk
C03685,211,5,1742.6299999999999,3,At Risk
C03686,7,28,9391.35,4,VIP Customers
C03687,31,9,1620.12,0,Potential Loyalists
C03688,23,3,1365.4299999999998,3,At Risk
C03689,494,1,731.0,1,Low Value
C03691,112,1,232.56,3,At Risk
C03693,145,1,51.69,3,At Risk
C03694,579,1,155.34,1,Low Value
C03695,23,16,4271.13,2,Loyal Customers
C03696,93,6,2706.0,0,Potential Loyalists
C03699,106,4,1237.49,3,At Risk
C03700,16,11,2641.94,0,Potential Loyalists
C03701,210,4,398.05,3,At Risk
C03702,308,1,761.22,1,Low Value
C03703,282,4,754.6,3,At Risk
C03704,614,2,397.65000000000003,1,Low Value
C03705,31,36,12951.01,4,VIP Customers
C03706,21,9,2862.41,0,Potential Loyalists
C03707,35,3,860.6400000000001,3,At Risk
C03708,326,1,1177.27,1,Low Value
C03709,86,7,6427.71,2,Loyal Customers
C03710,130,3,582.59,3,At Risk
C03712,216,3,1887.53,3,At Risk
C03713,10,17,3428.96,2,Loyal Customers
C03714,709,1,340.16,1,Low Value
C03716,168,9,2422.75,0,Potential Loyalists
C03717,282,4,645.19,3,At Risk
C03718,163,4,1401.6100000000001,3,At Risk
C03719,106,1,322.88,3,At Risk
C03720,148,7,3323.62,0,Potential Loyalists
C03721,387,3,2664.46,1,Low Value
C03722,48,5,1942.9,0,Potential Loyalists
C03723,80,9,4712.9400000000005,0,Potential Loyalists
C03724,55,5,1111.24,3,At Risk
C03725,398,4,666.95,1,Low Value
C03727,100,5,2211.37,0,Potential Loyalists
C03728,77,9,6105.61,2,Loyal Customers
C03729,196,8,1591.72,0,Potential Loyalists
C03730,121,3,853.27,3,At Risk
C03731,23,8,2483.09,0,Potential Loyalists
C03733,7,11,5359.62,2,Loyal Customers
C03735,399,1,105.49,1,Low Value
C03736,3,5,2880.0499999999997,0,Potential Loyalists
C03737,311,5,1058.74,3,At Risk
C03739,22,9,2197.07,0,Potential Loyalists
C03740,68,23,5544.88,2,Loyal Customers
C03741,47,7,2147.86,0,Potential Loyalists
C03742,301,3,491.36,3,At Risk
C03743,47,6,1634.53,0,Potential Loyalists
C03744,104,5,1445.93,3,At Risk
C03745,85,3,2461.27,3,At Risk
C03746,46,17,4966.0,2,Loyal Customers
C03747,39,20,5297.7300000000005,2,Loyal Customers
C03748,141,8,2995.52,0,Potential Loyalists
C03749,102,1,684.86,3,At Risk
C03750,670,1,303.77,1,Low Value
C03751,139,1,347.22,3,At Risk
C03752,297,2,404.28,3,At Risk
C03753,96,2,306.65,3,At Risk
C03754,352,1,246.7,1,Low Value
C03755,7,11,3324.61,0,Potential Loyalists
C03756,177,10,9100.81,2,Loyal Customers
C03757,231,4,1810.97,3,At Risk
C03758,89,7,7142.450000000001,2,Loyal Customers
C03761,12,7,3035.7200000000003,0,Potential Loyalists
C03762,594,1,152.87,1,Low Value
C03763,185,4,531.6999999999999,3,At Risk
C03764,183,1,8.18,3,At Risk
C03766,251,6,3214.24,0,Potential Loyalists
C03767,83,8,4688.85,0,Potential Loyalists
C03768,65,14,5581.26,2,Loyal Customers
C03769,107,4,470.69,3,At Risk
C03770,292,1,2282.85,3,At Risk
C03771,23,4,1792.3899999999999,3,At Risk
C03772,487,2,1142.1,1,Low Value
C03773,370,3,1626.28,1,Low Value
C03774,57,11,5187.03,2,Loyal Customers
C03775,82,9,1663.01,0,Potential Loyalists
C03776,235,8,2179.17,0,Potential Loyalists
C03777,342,1,427.4,1,Low Value
C03778,607,2,381.47,1,Low Value
C03779,17,11,2784.74,0,Potential Loyalists
C03780,75,1,47.61,3,At Risk
C03781,131,6,1415.27,3,At Risk
C03783,252,4,2340.54,3,At Risk
C03784,45,4,904.6800000000001,3,At Risk
C03785,681,1,134.01,1,Low Value
C03786,139,5,1388.65,3,At Risk
C03787,69,4,4190.660000000001,0,Potential Loyalists
C03789,319,3,458.12,1,Low Value
C03790,103,7,2177.72,0,Potential Loyalists
C03791,42,5,3166.3700000000003,0,Potential Loyalists
C03792,99,4,2241.3199999999997,3,At Risk
C03794,105,6,1982.8200000000002,0,Potential Loyalists
C03796,210,2,1020.46,3,At Risk
C03797,14,10,6930.5,2,Loyal Customers
C03798,440,1,119.36,1,Low Value
C03799,569,1,92.94,1,Low Value
C03800,675,1,115.06,1,Low Value
C03801,117,7,1839.98,0,Potential Loyalists
C03802,14,4,394.87,3,At Risk
C03803,73,8,2486.11,0,Potential Loyalists
C03804,17,5,750.98,3,At Risk
C03805,19,4,1207.24,3,At Risk
C03806,30,4,693.48,3,At Risk
C03807,49,7,2031.91,0,Potential Loyalists
C03808,137,2,234.17000000000002,3,At Risk
C03809,347,3,767.1099999999999,1,Low Value
C03810,33,6,1094.74,3,At Risk
C03811,178,1,124.11,3,At Risk
C03812,283,2,251.61,3,At Risk
C03813,23,4,1621.5800000000002,3,At Risk
C03814,157,3,2251.59,3,At Risk
C03815,235,1,1282.2,3,At Risk
C03816,337,2,217.93,1,Low Value
C03817,169,2,1521.86,3,At Risk
C03818,27,5,782.02,3,At Risk
C03819,161,2,1402.69,3,At Risk
C03820,143,6,1723.62,3,At Risk
C03821,23,17,4579.68,2,Loyal Customers
C03822,17,14,2844.54,0,Potential Loyalists
C03823,10,3,1514.0900000000001,3,At Risk
C03824,590,1,625.9,1,Low Value
C03825,18,20,7513.84,2,Loyal Customers
C03826,409,6,3340.72,1,Low Value
C03827,251,3,1595.93,3,At Risk
C03832,110,10,4756.0199999999995,0,Potential Loyalists
C03833,127,3,3131.85,3,At Risk
C03834,27,7,4296.24,0,Potential Loyalists
C03835,89,8,2062.55,0,Potential Loyalists
C03836,147,4,3783.38,0,Potential Loyalists
C03837,19,5,3661.3900000000003,0,Potential Loyalists
C03838,25,10,3587.79,0,Potential Loyalists
C03839,85,2,724.36,3,At Risk
C03840,35,15,3551.46,2,Loyal Customers
C03841,122,6,1383.8600000000001,3,At Risk
C03843,120,1,293.49,3,At Risk
C03844,114,8,2193.59,0,Potential Loyalists
C03845,4,10,2679.75,0,Potential Loyalists
C03846,1,2,2139.4,3,At Risk
C03847,50,8,2381.51,0,Potential Loyalists
C03851,251,3,868.48,3,At Risk
C03852,38,9,7138.549999999999,2,Loyal Customers
C03853,82,2,910.23,3,At Risk
C03854,50,2,196.46,3,At Risk
C03857,44,4,3157.4300000000003,0,Potential Loyalists
C03859,42,8,1164.23,0,Potential Loyalists
C03862,3,2,202.82,3,At Risk
C03863,357,1,171.98,1,Low Value
C03864,633,1,183.16,1,Low Value
C03865,223,2,335.94,3,At Risk
C03866,115,5,2764.43,0,Potential Loyalists
C03867,321,5,1329.34,1,Low Value
C03868,231,1,126.56,3,At Risk
C03869,35,5,2133.2200000000003,0,Potential Loyalists
C03870,302,5,1795.67,3,At Risk
C03872,197,12,2183.5,0,Potential Loyalists
C03873,16,12,2638.11,0,Potential Loyalists
C03874,37,8,4621.63,0,Potential Loyalists
C03875,149,7,1241.5,3,At Risk
C03876,133,5,3801.3100000000004,0,Potential Loyalists
C03877,314,8,2816.33,0,Potential Loyalists
C03878,160,5,1880.54,3,At Risk
C03879,139,5,1579.3700000000001,3,At Risk
C03880,4,1,117.17,3,At Risk
C03881,229,2,360.35,3,At Risk
C03882,59,3,1484.86,3,At Risk
C03883,22,7,1575.28,0,Potential Loyalists
C03885,106,6,3592.74,0,Potential Loyalists
C03886,6,14,3099.43,0,Potential Loyalists
C03887,69,4,601.6400000000001,3,At Risk
C03888,7,14,6693.8099999999995,2,Loyal Customers
C03889,222,6,1469.23,3,At Risk
C03891,248,9,1397.46,0,Potential Loyalists
C03892,470,1,151.78,1,Low Value
C03893,176,4,873.73,3,At Risk
C03894,206,3,1656.3999999999999,3,At Risk
C03895,710,1,285.07,1,Low Value
C03896,407,3,629.76,1,Low Value
C03897,36,3,1023.31,3,At Risk
C03898,168,9,7498.45,2,Loyal Customers
C03899,244,7,3171.38,0,Potential Loyalists
C03900,257,1,2187.63,3,At Risk
C03901,83,2,2744.57,3,At Risk
C03902,154,7,1649.9399999999998,0,Potential Loyalists
C03903,53,7,3052.14,0,Potential Loyalists
C03904,48,6,3472.87,0,Potential Loyalists
C03906,156,12,4097.72,0,Potential Loyalists
C03907,40,5,3550.2299999999996,0,Potential Loyalists
C03908,396,2,779.28,1,Low Value
C03910,728,1,31.91,1,Low Value
C03911,186,3,1119.28,3,At Risk
C03912,398,1,78.07,1,Low Value
C03913,104,3,464.66999999999996,3,At Risk
C03914,143,6,4010.73,0,Potential Loyalists
C03915,46,6,1430.8,0,Potential Loyalists
C03916,152,5,620.0799999999999,3,At Risk
C03918,165,4,668.28,3,At Risk
C03919,2,8,2690.42,0,Potential Loyalists
C03920,262,2,1646.8000000000002,3,At Risk
C03921,37,2,586.19,3,At Risk
C03922,226,1,844.72,3,At Risk
C03923,78,6,2759.75,0,Potential Loyalists
C03924,4,1,119.99,3,At Risk
C03926,94,10,5355.79,2,Loyal Customers
C03927,37,2,362.46,3,At Risk
C03928,13,8,4765.96,0,Potential Loyalists
C03929,327,1,1475.04,1,Low Value
C03930,639,1,2137.0,1,Low Value
C03931,13,17,8275.91,2,Loyal Customers
C03932,126,10,7104.18,2,Loyal Customers
C03933,332,1,259.21,1,Low Value
C03935,315,5,1932.6499999999999,3,At Risk
C03936,438,1,129.22,1,Low Value
C03937,166,4,1304.8899999999999,3,At Risk
C03938,13,9,2719.09,0,Potential Loyalists
C03939,392,2,121.72,1,Low Value
C03941,19,3,3396.21,0,Potential Loyalists
C03943,34,15,6230.08,2,Loyal Customers
C03944,222,4,597.8199999999999,3,At Risk
C03945,42,16,5950.51,2,Loyal Customers
C03946,241,2,394.19,3,At Risk
C03948,7,5,1217.28,3,At Risk
C03949,43,6,2042.94,0,Potential Loyalists
C03950,466,2,132.75,1,Low Value
C03951,5,20,5062.92,2,Loyal Customers
C03952,57,13,2069.38,0,Potential Loyalists
C03953,20,7,3387.54,0,Potential Loyalists
C03955,200,3,601.5999999999999,3,At Risk
